Sl no.,State Name,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
234,KARNATAKA,Bellary,Bellary,Alasande Gram,Alasande Gram,FAQ,5411,6142,6057,2/8/2021
235,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4000,5000,4500,2/8/2021
236,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2539,6270,5576,2/8/2021
237,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5829,6005,5962,2/8/2021
238,KARNATAKA,Gadag,Rona,Alasande Gram,Alasande Gram,FAQ,5849,5849,5849,2/8/2021
239,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6500,6250,2/6/2021
240,KARNATAKA,Bellary,Bellary,Alasande Gram,Alasande Gram,FAQ,6002,6002,6002,2/6/2021
241,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3489,6159,4299,2/6/2021
242,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5800,5800,5800,2/6/2021
243,KARNATAKA,Gadag,Rona,Alasande Gram,Alasande Gram,FAQ,5869,5869,5869,2/6/2021
244,KARNATAKA,Hassan,Arasikere,Alasande Gram,Alasande Gram,FAQ,5100,5800,5100,2/5/2021
245,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6500,6250,2/5/2021
246,KARNATAKA,Bellary,Bellary,Alasande Gram,Alasande Gram,FAQ,4510,4510,4510,2/5/2021
247,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3169,6789,5868,2/5/2021
248,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5799,5955,5873,2/5/2021
249,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6600,6300,2/4/2021
250,KARNATAKA,Dharwad,Hubli (Amaragol),Alasande Gram,Alasande Gram,FAQ,5570,5570,5570,2/4/2021
251,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3089,6151,4895,2/4/2021
252,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5699,5699,5699,2/4/2021
253,KARNATAKA,Gadag,Rona,Alasande Gram,Alasande Gram,FAQ,5720,5888,5764,2/4/2021
254,KARNATAKA,Hassan,Arasikere,Alasande Gram,Alasande Gram,FAQ,5956,5956,5956,2/3/2021
255,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6600,6300,2/3/2021
256,KARNATAKA,Bellary,Bellary,Alasande Gram,Alasande Gram,FAQ,5850,5950,5889,2/3/2021
257,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4000,5250,4500,2/3/2021
258,KARNATAKA,Davangere,Harappana Halli,Alasande Gram,Alasande Gram,FAQ,4600,4680,4660,2/3/2021
259,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2669,6121,5890,2/3/2021
260,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5955,5955,5955,2/3/2021
261,KARNATAKA,Gadag,Rona,Alasande Gram,Alasande Gram,FAQ,5719,5729,5725,2/3/2021
262,KARNATAKA,Bellary,Bellary,Alasande Gram,Alasande Gram,FAQ,5953,5977,5967,2/2/2021
263,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4502,5108,4812,2/2/2021
264,KARNATAKA,Hassan,Hassan,Alasande Gram,Alasande Gram,FAQ,3500,3500,3500,2/2/2021
265,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3869,6051,5858,2/2/2021
266,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5921,5921,5921,2/2/2021
267,KARNATAKA,Gadag,Rona,Alasande Gram,Alasande Gram,FAQ,5698,5720,5716,2/2/2021
268,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,7000,6500,2/1/2021
269,KARNATAKA,Bellary,Bellary,Alasande Gram,Alasande Gram,FAQ,5700,5750,5730,2/1/2021
270,KARNATAKA,Davangere,Davangere,Alasande Gram,Alasande Gram,FAQ,5900,5900,5900,2/1/2021
271,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4525,5102,4804,2/1/2021
272,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3139,6011,5795,2/1/2021
273,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5211,5905,5855,2/1/2021
274,KARNATAKA,Hassan,Arakalgud,Alasande Gram,Alasande Gram,FAQ,5700,5700,5700,1/31/2021
275,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6300,6150,1/30/2021
276,KARNATAKA,Bellary,Bellary,Alasande Gram,Alasande Gram,FAQ,5700,5700,5700,1/30/2021
277,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3639,5756,4930,1/30/2021
278,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5809,5811,5810,1/30/2021
279,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6300,6150,1/29/2021
280,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2519,5761,4894,1/29/2021
281,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6300,6150,1/28/2021
282,KARNATAKA,Davangere,Harappana Halli,Alasande Gram,Alasande Gram,FAQ,5600,5600,5600,1/28/2021
283,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,4299,5808,5127,1/28/2021
284,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5769,5769,5769,1/28/2021
285,KARNATAKA,Hassan,Arasikere,Alasande Gram,Alasande Gram,FAQ,6740,6740,6740,1/27/2021
286,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5800,6600,6200,1/27/2021
287,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4500,5150,4850,1/27/2021
288,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2269,5869,4996,1/27/2021
289,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,3699,5750,5604,1/27/2021
290,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5800,6600,6200,1/25/2021
291,KARNATAKA,Bellary,Bellary,Alasande Gram,Alasande Gram,FAQ,5823,5823,5823,1/25/2021
292,KARNATAKA,Davangere,Davangere,Alasande Gram,Alasande Gram,FAQ,4800,5050,4920,1/25/2021
293,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4000,5200,4500,1/25/2021
294,KARNATAKA,Chamrajnagar,Gundlupet,Alasande Gram,Alasande Gram,FAQ,6250,6250,6250,1/25/2021
295,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2560,5901,4306,1/25/2021
296,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5599,5785,5709,1/25/2021
297,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3515,5890,5198,1/23/2021
298,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,4459,5559,4679,1/23/2021
299,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5800,6600,6200,1/22/2021
300,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4500,5600,5500,1/22/2021
301,KARNATAKA,Davangere,Harappana Halli,Alasande Gram,Alasande Gram,FAQ,4850,6150,5275,1/22/2021
302,KARNATAKA,Dharwad,Hubli (Amaragol),Alasande Gram,Alasande Gram,FAQ,4510,4510,4510,1/22/2021
303,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2109,6169,5383,1/22/2021
304,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5079,5711,5585,1/22/2021
305,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5800,6600,6200,1/21/2021
306,KARNATAKA,Davangere,Davangere,Alasande Gram,Alasande Gram,FAQ,6100,6100,6100,1/21/2021
307,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4050,5250,4500,1/21/2021
308,KARNATAKA,Davangere,Harappana Halli,Alasande Gram,Alasande Gram,FAQ,6100,6100,6100,1/21/2021
309,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3639,5004,4199,1/21/2021
310,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,3855,4899,4551,1/21/2021
311,KARNATAKA,Haveri,Ranebennur,Alasande Gram,Alasande Gram,Medium,5600,5710,5680,1/21/2021
312,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5800,6600,6200,1/20/2021
313,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4000,5250,4550,1/20/2021
314,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,4099,6161,5456,1/20/2021
315,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,2699,6139,4992,1/20/2021
316,KARNATAKA,Hassan,Arasikere,Alasande Gram,Alasande Gram,FAQ,6300,6300,6300,1/19/2021
317,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4500,5500,5000,1/19/2021
318,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3660,6163,4832,1/19/2021
319,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,4299,4299,4299,1/19/2021
320,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5600,6700,6150,1/18/2021
321,KARNATAKA,Bellary,Bellary,Alasande Gram,Alasande Gram,FAQ,5456,5456,5456,1/18/2021
322,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2489,6260,4699,1/18/2021
323,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,5629,6169,6021,1/18/2021
324,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5600,6700,6150,1/16/2021
325,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2969,6321,5533,1/16/2021
326,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,3103,6099,5704,1/16/2021
327,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5600,6700,6150,1/15/2021
328,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2860,6421,5119,1/15/2021
329,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,6109,6109,6109,1/15/2021
330,KARNATAKA,Gadag,Rona,Alasande Gram,Alasande Gram,FAQ,5575,5650,5594,1/15/2021
331,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5600,6700,6150,1/13/2021
332,KARNATAKA,Haveri,Ranebennur,Alasande Gram,Alasande Gram,Medium,6500,6500,6500,1/13/2021
333,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5800,6200,6000,1/12/2021
334,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3659,6421,5489,1/12/2021
335,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,4199,5499,5122,1/12/2021
336,KARNATAKA,Hassan,Arasikere,Alasande Gram,Alasande Gram,FAQ,6340,6340,6340,1/11/2021
337,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5800,6200,6000,1/11/2021
338,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4000,5650,5000,1/11/2021
339,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3369,6261,5239,1/11/2021
340,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,6025,6025,6025,1/11/2021
341,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5800,6200,6000,1/8/2021
342,KARNATAKA,Davangere,Davangere,Alasande Gram,Alasande Gram,FAQ,5400,5400,5400,1/8/2021
343,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4500,6005,5525,1/8/2021
344,KARNATAKA,Hassan,Holenarsipura,Alasande Gram,Alasande Gram,FAQ,4000,4000,4000,1/8/2021
345,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3410,5882,4899,1/8/2021
346,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5800,6200,6000,1/7/2021
347,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4500,6000,5525,1/7/2021
348,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3579,5791,5080,1/7/2021
349,KARNATAKA,Mangalore(Dakshin Kannad),Mangalore,Alasande Gram,Alasande Gram,FAQ,6000,6700,6200,1/7/2021
350,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,5200,6700,5950,1/6/2021
351,KARNATAKA,Gulbarga,Gulbarga,Alasande Gram,Alasande Gram,FAQ,4650,5850,5250,1/6/2021
352,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3152,5770,3999,1/6/2021
353,KARNATAKA,Mangalore(Dakshin Kannad),Mangalore,Alasande Gram,Alasande Gram,FAQ,6000,6700,6200,1/6/2021
354,KARNATAKA,Haveri,Ranebennur,Alasande Gram,Alasande Gram,Medium,5350,5350,5350,1/6/2021
355,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6700,6350,1/5/2021
356,KARNATAKA,Hassan,Hassan,Alasande Gram,Alasande Gram,FAQ,6525,6525,6525,1/5/2021
357,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2689,5739,5342,1/5/2021
358,KARNATAKA,Mangalore(Dakshin Kannad),Mangalore,Alasande Gram,Alasande Gram,FAQ,6000,6700,6200,1/5/2021
359,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,3999,5590,5030,1/5/2021
360,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6700,6350,1/4/2021
361,KARNATAKA,Davangere,Davangere,Alasande Gram,Alasande Gram,FAQ,5875,5875,5875,1/4/2021
362,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2999,5669,4590,1/4/2021
363,KARNATAKA,Mangalore(Dakshin Kannad),Mangalore,Alasande Gram,Alasande Gram,FAQ,6000,6700,6200,1/4/2021
364,KARNATAKA,Gadag,Mundaragi,Alasande Gram,Alasande Gram,FAQ,4399,5499,5059,1/4/2021
365,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6700,6350,1/2/2021
366,KARNATAKA,Dharwad,Hubli (Amaragol),Alasande Gram,Alasande Gram,FAQ,5669,5669,5669,1/2/2021
367,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,3341,5629,4288,1/2/2021
368,KARNATAKA,Mangalore(Dakshin Kannad),Mangalore,Alasande Gram,Alasande Gram,FAQ,6000,6700,6200,1/2/2021
369,KARNATAKA,Hassan,Arakalgud,Alasande Gram,Alasande Gram,FAQ,4000,4000,4000,1/1/2021
370,KARNATAKA,Hassan,Arasikere,Alasande Gram,Alasande Gram,FAQ,15000,15000,15000,1/1/2021
371,KARNATAKA,Bangalore,Bangalore,Alasande Gram,Alasande Gram,FAQ,6000,6700,6350,1/1/2021
372,KARNATAKA,Gadag,Laxmeshwar,Alasande Gram,Alasande Gram,FAQ,2769,5639,4434,1/1/2021
373,KARNATAKA,Mangalore(Dakshin Kannad),Mangalore,Alasande Gram,Alasande Gram,FAQ,6000,6700,6200,1/1/2021
